x0,x1,x2,x3,x4,x5,y
1.11308868,10.91949987,-4.273415245,14.6880355,13.41260766,12.27203508,0
13.35552243,-5.38061823,1.259823876,27.4557868,-16.32627921,28.28721686,0
15.03083544,-15.41100153,-5.482355782,-34.07326861,28.72922155,-8.20285031,0
112.3812073,-33.03946369,-20.47880316,24.11275362,-47.59889094,4.461548084,1
27.9274254,-10.0323779,-7.923605923,-27.84122867,15.52599964,-23.07151585,0
-14.5126331,-18.88335797,10.16052176,-1.97441603,-7.648626796,-8.327430468,0
18.12424526,4.328007227,-2.158033921,7.869835113,-2.376895257,32.52648906,0
7.574763435,-9.28809712,-1.051223334,39.54841892,27.96311584,4.17576789,0
6.251567051,19.37046496,2.363134453,0.80957692,-33.10779873,0.873148711,0
31.46415216,3.106378281,-5.119032562,-55.16731661,7.189656894,10.50606086,0
32.76209311,-13.57620874,-2.933826261,-5.691124833,26.22633496,2.306145518,0
-25.65828161,13.30829797,2.22481367,-8.578168723,-1.837610405,5.510888647,0
36.11197313,-19.67213513,-6.906528636,-11.49790056,-37.67148543,11.89061943,0
-0.530966489,28.25377713,-11.75155749,-38.56436873,2.08520869,-13.68257447,0
16.84894217,-26.18349942,6.194263562,54.1411576,-13.21230788,-12.9597607,0
-48.66294865,-4.550208284,-4.380657893,-5.330830555,-30.864668,-7.586062716,1
67.18942791,-6.137423152,-1.308769113,-57.4415833,-1.000585521,-33.38818598,0
-39.2407527,-10.6676217,-1.353744785,48.32584609,8.732387156,-17.29164166,1
64.37691439,40.65413104,-4.886691132,-27.82189249,-22.27387459,-8.237368155,0
18.24126348,-7.223434499,-4.98022295,5.257307913,2.565440288,21.58731669,0
5.662979823,-14.28910369,-1.347182623,21.2978756,-7.127702993,-10.35998247,0
24.8601556,-13.16611568,-3.991542961,-21.77541204,2.846145694,6.16779564,0
-1.286692404,13.80645548,-10.18086027,-20.05511058,4.58420305,12.70258268,0
-9.481234177,-4.506496905,-4.726122268,23.22402618,-15.62445929,8.844155609,0
36.87649444,15.72683513,2.211735375,-5.621560702,12.08555062,-17.47666471,1
-10.25066776,-23.12895343,0.97283621,50.97591174,-17.96751371,1.574441692,0
-17.22317918,14.94525091,-1.102538065,35.09226253,-11.59476531,2.216600332,0
23.55617379,-5.651379125,-3.211453634,-27.42579039,21.37652975,8.133125337,0
21.35303639,14.50980647,-4.637825473,0.410137571,-27.62830634,-18.53019974,0
1.254772471,26.32677689,-3.693577569,-7.352069712,-23.57064123,5.794109359,0
34.23793127,-13.24806972,-4.268896524,-37.65615409,9.054392608,4.606981697,0
7.483753377,-5.039273695,13.08255818,0.417989885,0.594133698,-10.67896561,1
-17.84661999,16.294707,9.566849543,-61.12008747,-29.36055066,-6.987856652,0
33.13925161,-33.2741194,-1.222224357,-46.09029347,-22.88477673,12.57187939,1
25.39428391,-6.914787426,1.016701651,-6.884184577,9.987338789,17.55142294,0
3.692476324,6.297581803,1.751285049,-57.11079043,23.7436544,6.101807469,0
22.69399258,-20.10664206,5.496017455,-17.68858738,-13.56507948,12.2423768,1
18.23899771,-15.88471098,1.154382785,11.94651341,-1.000755685,-5.964840751,0
16.53257674,7.348198386,1.78350654,26.81525864,-43.78416598,5.108005236,0
10.25087764,-27.57625596,-4.939884794,-45.8181539,13.07826446,7.721130235,0
-9.41932543,37.84816325,-6.489638512,-9.873842841,21.78961743,-4.796633885,1
71.89692633,-29.83966873,6.390969725,-36.4632894,-30.56268989,-18.0680139,0
15.97389814,-17.79437522,-1.511690059,39.00670281,22.95756788,4.372547103,0
60.80470636,22.47766085,3.761012678,-3.615904732,-24.02348079,0.171222412,0
2.938106157,16.09990368,1.894795707,-21.09318622,-26.73591026,19.18481613,0
21.36436955,-30.55096379,-4.893256954,-80.56935509,-35.60946994,8.493411569,1
20.26086938,-31.00225268,10.78932689,2.064126938,-15.42998767,21.13864837,0
-7.799468317,8.87653077,4.765301845,-66.91743797,-16.50045626,-14.88167976,1
-19.97259714,4.312500809,-4.394150731,23.24109327,-0.591899406,7.26000559,1
-15.47989431,26.40773575,2.384532811,27.92811569,-24.71634107,-3.943256982,0
-40.66539068,-27.85055017,0.970927158,33.61392025,10.38298883,-3.267464985,0
50.95294372,-34.21846365,4.099431748,-1.97323037,-0.267748054,2.455562775,0
-17.19303436,2.128596988,0.607172056,-18.45062523,13.92948184,0.929940237,1
-15.06795113,-5.354145416,6.142240727,-4.108001432,1.08739398,4.831390407,0
-16.08445453,-26.08887054,9.94222438,2.114730483,9.322202951,24.39134638,0
-1.038065606,-4.833258997,-5.78377325,-72.00996165,1.185868702,6.484606425,1
-0.968716217,4.958812081,0.473504857,-15.87201294,-14.04561469,-18.09247916,1
18.9954395,-2.0129448,-8.501457645,-38.83498484,-32.18483971,5.808694508,0
14.87325955,18.07689558,-2.404237344,32.87795824,27.19315432,-4.962994525,0
17.59096606,-9.429159337,0.791157147,65.31115736,-22.1190484,10.26906126,0
-36.11666508,-11.63148174,7.645353292,70.76204333,36.73191199,1.489466439,0
43.66509987,-31.11854139,4.707712455,-4.210063067,-36.02875827,-19.54372025,0
13.31660384,6.647926204,-5.221011286,-20.10764567,2.001979461,-3.463376985,0
6.925129545,-15.64598565,0.762487482,-25.93679053,-40.87569226,-7.198204649,0
24.48500413,-1.303796951,2.884418689,-44.73810785,12.8215792,-10.94031181,1
-4.554645204,-13.11127276,2.290906542,12.55430186,17.09480046,-17.31689933,0
-8.224552378,26.78764347,4.214782169,-28.71026619,-7.558755753,-1.545621667,0
3.984125101,-16.45082086,-3.950852301,-72.59063724,39.74008745,-4.513301435,0
17.52098321,-5.319180542,-1.559135696,-34.8454312,29.93463945,-0.006219189,0
0.314819543,-18.28586231,6.957234786,1.921320212,53.94311291,-6.02114815,0
-12.63929649,8.008995016,-0.672606832,2.072749331,9.033361927,-1.445299779,0
46.87515132,-6.387632895,-0.058393252,-23.48476289,-3.460797227,2.286310355,0
22.93463213,18.62667546,6.272099104,-6.748344753,-2.149794603,24.05634882,1
57.95487276,8.729150906,-9.915048862,16.57768532,4.460328479,-18.86438558,0
27.75345804,-4.657358158,3.011323842,9.980729277,-17.09789487,18.68687283,0
38.47660164,5.860628019,1.030733952,41.19562534,-9.492947454,18.54904684,0
-15.22871879,-2.422423137,-7.628744184,37.57873345,-8.954550646,5.101439316,0
41.72998447,-20.28111352,-1.378103023,22.09940007,19.46711484,-27.40170062,0
36.19465391,-18.97960616,-4.117511002,8.085236645,-4.811748372,-9.760654922,0
18.70038722,-6.903319884,1.213976989,-8.319678697,15.04736868,-8.577526795,0
27.77584311,17.99358244,-1.980059486,-9.992244758,5.476594999,-11.81704451,0
-44.88446285,9.07969773,-7.97064089,29.765459,49.96784601,6.951560499,0
-9.195444184,25.07978297,-0.08383474,12.5279924,4.879761545,-2.39243118,0
21.25899871,-11.90333546,5.895128483,-53.70391185,-44.60901467,-39.90956022,0
13.66371205,18.14990796,0.776250274,15.19756373,9.93808596,-0.769717872,1
31.96170819,-17.54000746,-0.993124914,-51.9341354,-2.02868144,-2.839354981,0
-29.39760418,-11.34882914,-0.169948428,50.27550771,-41.57487163,24.01317225,0
-22.19802506,14.08778681,2.707825031,25.99126693,7.039475268,3.487621357,0
6.153994441,-17.34049641,4.662642665,-17.59023302,27.20986372,-13.61677229,1
-14.04961866,-11.84524291,-1.766168887,-8.012124038,21.55763813,14.34534111,0
27.55522368,-35.46572688,4.742325637,-11.04704902,20.86154458,10.64830554,0
-3.835703205,9.385581929,-0.304635676,-50.40473512,30.58583497,20.64119604,0
-44.06430931,16.6340804,-4.547149485,50.25820139,-14.14759073,23.45290714,0
-19.11788953,-6.886264522,7.048215742,-47.65040932,33.41648579,-20.05631095,1
14.46874662,-2.236546513,7.498837448,35.55577396,-24.62895425,7.641238057,0
-39.46776045,-1.346530055,3.002596895,-19.51673607,-18.52694168,-2.082888728,0
4.359626787,-4.019778049,1.118817251,-40.31301801,-21.10611821,-1.119197655,1
-26.05807256,3.324575298,4.743894485,-19.96119359,15.17551731,-3.303580806,1
15.24471623,-11.95701799,4.687957995,-15.80140631,1.611559698,-2.935542419,0
-4.090487132,6.503736212,1.345117915,-11.62434351,37.05617136,-12.0101802,0
6.225393954,-3.924421384,5.040811102,-88.22778432,12.82929974,7.942693026,0
30.40476014,30.43495928,2.498648674,-35.62323562,-6.982083167,21.17099589,0
4.245514807,-7.663309496,-5.55242314,-9.815624907,14.29033577,-8.492724668,0
-26.03863296,22.37751523,5.225557019,0.749259632,5.237918427,-9.536340115,0
-32.70161028,4.157000843,2.87921037,-14.42467188,-2.772759585,26.0120114,0
-25.70613167,-0.942257806,-4.503476647,-41.71363755,21.27650371,-12.24246916,0
-49.5836832,7.168223252,3.241939566,-10.54673634,-11.8268717,7.509917784,0
46.58389045,-9.882226314,-6.957624111,23.26293812,-11.09110651,-14.8209292,0
25.01968794,3.87394661,-0.449553805,-18.0658172,-25.72157239,-4.155704927,1
30.44754572,-17.33482289,0.398656786,-37.52042647,-26.39348566,-16.72009594,0
-3.89441923,14.46350609,6.192311708,-13.74580182,18.80038678,21.94215177,0
-11.52981762,14.40776968,0.926207126,2.542276813,-3.730075149,-14.69807868,1
24.07550253,-7.312722698,12.95317901,-14.18220853,-28.18683005,13.95114638,0
-7.278798556,-4.084690709,11.53276669,-53.49431629,-7.295195745,16.51999619,0
21.58999272,-51.85602603,0.894084626,7.478620022,12.79457951,0.358297008,0
-19.01682952,8.985989266,-1.092754828,32.61907745,22.70383325,27.74305134,0
36.09474167,-28.03414292,1.264851416,3.243906532,-39.87698194,-2.30040368,0
11.27259453,0.276104,0.08444396,43.51634701,1.995271484,-28.61157213,0
-9.664933108,-31.75211667,-3.989176996,0.052484672,-4.29124427,-17.84095713,1
-35.32074188,20.90495776,0.679805519,25.99686046,21.55961192,-15.55794151,1
18.87019887,6.319648176,-0.917213099,-18.42010442,1.087713539,13.91140862,0
30.04214287,-17.65264212,-3.783122687,0.393295784,24.02837055,-2.960888534,0
23.6675088,-27.60212355,-2.739928469,-46.92926339,-29.86982718,-10.66414105,0
-16.95126453,1.727037204,0.737922359,39.95158814,-4.416705732,-7.311949001,1
32.60371638,-25.60208672,-0.060783461,-25.57610547,4.088014862,-0.185836669,0
49.48095717,0.852027727,5.949372554,-10.31515306,-20.7170764,-39.73375369,0
-42.60414332,26.51576217,-0.262331745,-3.318401935,6.084220824,-0.219176221,1
4.760161172,-8.936593087,7.056969525,-44.74313872,9.535512282,1.27919747,0
11.57578248,,-5.196835526,11.65167375,-12.40854455,18.32402253,0
-8.335119334,-35.61497468,7.83118073,19.25198894,17.69195836,3.542674964,1
-27.1806652,-10.47531436,-8.425159461,-23.50712189,21.28861814,-0.260491351,0
2.277405213,0.189964172,-1.949870307,6.35044335,-12.41576911,-18.55961702,0
-9.103706846,0.237146938,-10.21709107,51.79183438,21.63231047,5.34080061,0
29.01420599,7.241346509,-5.946029261,-55.24922797,-11.4157692,-10.79913288,0
-8.081843869,1.809156443,0.852861724,2.971284381,9.870416667,12.51329688,0
-7.240279434,9.192813059,-2.536604873,-30.1840105,7.310046481,7.677245274,0
-0.206901681,-6.869888844,-4.300190495,-2.761272415,-15.7309716,-9.566396788,0
-38.97827984,21.0921254,3.729057717,-37.42846732,10.9834695,-9.81164673,0
-6.753723042,-20.29077656,1.335830398,22.3885985,-6.48747964,27.60259776,0
52.46133017,-1.135575885,-2.321944092,-42.85081497,-13.56665831,1.831981004,0
-25.50641703,-3.018500044,4.601874996,-11.2257527,4.568912055,23.98707665,1
25.35422866,-22.59364552,6.980452382,-11.33266133,-11.17752126,-4.491393826,1
-1.655174835,3.022167371,-2.451320096,19.2071523,8.304211649,15.69351876,0
-4.668802085,2.822796766,-6.246139259,-36.12357782,22.53907235,17.10535923,0
-3.808363056,1.26696173,4.030552228,55.4200808,26.98804619,-18.58389394,1
16.47065106,-3.68707337,-0.586574566,-42.65801566,11.68506513,15.19083122,0
-32.43655567,8.599349625,10.040555,29.91497945,17.92409412,15.02412292,1
-2.395834305,7.416205263,6.01092138,38.41545144,23.12001068,9.283615379,1
41.94291779,16.18976175,-3.626666438,-6.988083357,17.65484786,-11.80817717,0
-28.57764548,2.823876117,1.179710275,17.0362849,16.83945724,-22.29422301,1
-22.37287308,14.28347162,7.391267037,8.883888788,1.681470047,-17.52206368,1
39.85307794,-37.8695196,3.512705583,-40.36474843,-21.20624145,7.385598897,0
5.600588653,4.763955472,-3.013061558,-70.39009079,-14.05069999,-3.99403435,1
-10.44230883,-4.035640099,3.593960159,11.29682722,-7.019096595,2.954356689,0
30.09149786,-10.66975591,4.392593032,-2.128512184,5.069796393,-6.897609405,0
9.186441141,-19.61456016,3.688941075,-48.90831155,5.421790093,-2.203763156,0
-17.94147663,4.444164485,-3.681506775,11.46520287,4.147043327,0.692501816,0
29.22109257,21.05313771,0.595346563,-45.82729843,7.494877773,-17.24452368,0
0.482987717,-7.731681995,2.776686585,-32.29151384,-9.776006311,-15.36410694,0
-26.0896001,11.03491915,-3.088608348,30.23787816,-12.76525949,17.36866796,0
18.27145417,9.456613683,-4.647552443,-39.33209171,-20.42384258,-23.56438436,1
-15.94851491,22.53586249,-3.333958502,0.125319088,8.653759161,-24.04593976,0
9.371286403,9.586038933,0.020957971,-6.558052251,-25.04272766,-4.283396819,0
32.86882078,-28.03362322,-1.211981922,-11.28136459,-14.29638465,-6.264113525,0
7.017510401,-15.44997785,5.56049507,17.05210456,27.75720804,5.792330262,0
-16.12487417,15.07673413,1.866448797,3.871217166,5.567440111,2.181692756,1
29.82749061,-2.916882736,-1.397966545,8.496066851,-8.83647073,-5.002164631,0
2.224971371,11.43319676,-14.41000685,40.37135455,14.27530873,15.64326722,0
54.92977451,-43.59516729,1.256457733,-30.31964683,-28.99756918,-2.923791634,1
10.53464563,-19.81719461,-1.391250067,20.41796233,45.09879403,9.88630456,1
22.73107692,-30.01133358,4.11490466,16.09515619,-31.03760622,3.695953102,0
-38.43334957,6.174548967,9.383206353,53.47487008,-26.38872537,-12.84545459,0
10.25823517,-10.21622539,-5.134648873,-32.41060802,-16.28860754,26.55298701,0
5.945016879,11.87551877,-2.976440854,-33.55829932,-4.019164648,-3.373615467,1
40.91030095,-1.944971761,2.230705852,-0.04399641,13.25716833,-7.117898048,0
-0.734148208,16.88200109,3.255473719,-27.70033496,-59.83385572,-2.092106287,0
-2.601555834,-2.916215548,12.14427669,0.02378644,-26.53936719,1.81395322,0
-5.083117703,-8.911099299,8.142054337,35.6831072,-16.45812526,-22.52610308,0
-50.87448912,46.31198197,3.204702123,-19.79676966,-32.06010439,13.66705023,0
-21.11904722,-19.78105804,-9.091132974,33.89159263,18.6622221,19.60375358,0
32.89289844,-18.3509548,-8.871554168,14.33957723,9.233259146,1.193377013,0
3.909693771,-34.45111476,4.344428289,23.37157815,16.71910858,5.549162739,0
37.46074246,-38.1120299,9.263196719,2.626503067,-30.12133765,-32.00424308,0
21.49085536,-38.39285551,-4.829064208,21.34454719,11.83460604,9.033979487,0
-28.62213282,-5.508076112,4.637215625,-25.11943765,25.78036301,-26.93691809,1
0.560514213,7.657037241,3.603814565,-50.40106128,1.569935167,-1.945117902,0
-32.77539599,22.06606145,-6.717642022,-26.05155033,-15.46186189,5.627794509,0
12.59677648,18.25881587,2.427125814,-2.286221377,-12.69779653,-12.030511,1
-2.125534263,-0.786499481,5.216557865,36.2115011,3.229030054,1.681807888,0
-12.92122573,-21.22930695,6.919550119,34.59318183,30.86128967,-9.857945231,0
71.49737669,-50.4537356,5.123678252,-36.62772015,6.250034125,-17.04136036,0
60.00997731,1.246922387,-1.684579531,-42.84014502,-28.79375644,6.727966988,0
15.51931922,-46.23677896,7.281145312,-47.07821295,-15.23765906,-8.199119616,1
13.38776308,-19.34952933,-4.623236395,67.72788096,17.66361743,-2.943856473,0
-39.26775086,20.9211465,-8.295302515,54.30591961,-18.55957991,22.24437056,0
-1.724609502,-18.05370276,-2.708239606,-4.587186649,-5.055726379,-5.671313293,0
-27.59922177,6.466885059,-2.225763283,65.20174404,-28.53809165,6.795503168,0
99.8624209,-16.29041481,-10.80898756,-47.53604802,-37.3667512,-5.599922521,0
9.634346339,30.51993437,4.935560779,0.775763634,-29.79512461,14.66706402,1
11.51771541,-9.994290577,-1.993672244,17.65569392,30.82557431,4.408393408,0
3.912026043,-23.27678263,4.060279999,-17.59045099,-0.947860973,2.27593131,0
6.239459686,-6.125236719,-1.391686985,-30.01979206,-20.07564973,7.656535243,0
5.789505949,-3.063471005,1.888991752,30.60270932,29.78386582,4.95079954,0
-5.964628932,26.9850547,-6.979722944,63.51284994,29.24855745,7.481064639,0
-4.481231412,0.182559839,-0.936198223,-18.99986822,-41.16694628,-28.05426496,0
14.03497035,-17.1287128,11.25575349,-31.12686332,-2.469320073,-16.76273502,0
1.075136712,-13.55190543,3.679381296,-35.07107901,0.178123763,-3.490791187,0
10.27794986,0.511247058,-3.412496573,-21.80225255,-28.94763787,3.639377165,0
13.92884095,-25.54107434,5.051941364,-19.4852505,-11.24223765,-2.175537655,0
55.80032656,-21.5920886,-7.96551626,-2.299097205,-5.743503168,-4.775857797,0
9.491376485,-4.980442875,-4.058738291,-23.07210434,19.5340759,10.48557813,0
-25.06737005,-3.048758318,-3.630067085,12.57415222,-14.82180519,-26.20385064,0
9.066905318,20.7487968,-0.639029184,-15.29470946,-3.978609194,-9.800717558,0
7.473923129,-21.07521413,-0.599990289,9.524135735,44.11099483,-1.7180408,0
-15.91229264,20.20034181,3.246626304,-1.733497258,35.45637456,16.87633974,0
-9.319653981,9.034152711,0.117215526,18.2086399,-6.730084199,7.908844247,0
-20.30188812,5.767127427,8.293457667,-9.471490277,-58.16189693,-6.013434832,0
24.55637532,-13.95203163,3.70803418,-11.70097631,-23.82660384,-19.81913028,0
-24.34315174,-19.52531474,6.420533595,-26.00060337,14.91173321,4.724333157,0
6.783162632,-25.50154687,-2.398269798,69.6709528,-9.199269338,20.43593983,0
20.36669931,9.687127716,-3.809497797,-73.28971363,9.31236601,7.135175185,0
-6.491574372,36.58453285,-6.598609534,29.50834275,-27.08538185,10.41683434,0
2.016939416,-14.56529641,2.15207542,-18.05461022,-5.29364506,-5.270746271,1
-38.64991168,0.557478278,13.65228243,-12.74989563,8.832577863,11.75041701,0
41.82705596,3.996070428,0.608441583,0.305642439,-32.02884624,3.575490614,0
1.474079425,-28.57858242,10.13105851,-66.35745529,18.02987613,-12.17102212,1
24.44703103,4.712248669,-7.117160202,-26.65493141,2.355410257,-17.16675605,0
11.98763126,3.642820932,-0.375088221,16.86946031,-3.917479572,4.56567278,0
13.35841318,10.82970173,-9.796364891,11.25872817,7.591444811,-4.25839404,0
-1.004590366,-22.3624505,-5.19670311,-12.54456812,10.84083031,-20.72381257,0
19.29833442,-33.32444532,-6.690067665,9.868601806,9.300356568,1.584614051,0
-45.28725046,17.04299572,-2.537326871,-0.039855303,-2.705496512,-12.95812327,0
14.8400889,-9.433149735,-7.168956235,27.95572615,-15.65038457,8.986757484,0
-39.19765626,15.110848,-4.109558142,-13.99391253,17.11910819,-2.614247461,0
28.60875616,22.19377263,-16.80489729,9.407044525,8.394160218,6.468271414,0
35.93627543,8.024767883,-4.885772477,-28.24332038,-13.67995482,0.826418601,0
14.54582327,-24.39525937,3.890478648,-27.39666413,-11.41035862,-2.40297957,1
7.056576045,-9.478097678,5.371278318,-32.81561263,33.40355547,-1.40215523,0
-22.14971069,14.69554329,0.039433249,6.092160603,8.463587608,-21.30106701,1
-13.7785994,-10.60553769,2.122900595,10.23578992,-6.621949044,4.322964662,0
37.26477292,-8.240700417,4.328658448,6.11633502,-16.60488801,26.33871784,0
-70.31643668,-30.40883906,0.087080691,37.34026548,56.61711834,-14.50982736,0
-26.61422313,12.31546932,-14.03098154,-44.70279972,5.714822425,17.36993145,0
1.71764601,-23.59219097,0.727798594,18.64004874,25.43825043,-13.15095886,1
-11.83665986,10.20888925,-0.124731142,-8.99025974,13.78693717,5.828457641,0
-51.34511242,6.361965194,9.02542127,-2.988428024,-6.78597891,18.54957896,0
18.7829753,10.815976,3.787954719,-12.00929672,-39.96870434,25.55353009,1
31.81135731,-26.41178094,-5.271404986,-2.908849584,-0.943793764,-6.471166248,0
-20.85050577,23.84903753,-1.642662082,-9.44493636,0.773265809,-0.597382193,1
-20.47682141,18.69312585,6.028312368,-59.12280256,-3.197619462,2.084720787,0
-11.41665948,-17.46086553,3.895863516,21.28008405,23.65726359,-10.38715951,0
-23.37492343,12.34450454,6.783065804,37.17586857,-0.079324404,1.179702904,0
24.78434146,-22.52362703,-1.439234797,2.913691004,10.74358949,-1.077255635,0
-59.39557661,8.866497187,5.054566881,46.39149948,57.60258018,17.82860817,0
35.48160834,-10.19620969,-0.48384906,16.57830137,25.23812954,-10.55092325,0
28.57353779,28.39550909,-0.903761625,-8.509342319,-3.397911838,-14.77187126,1
-23.74914797,-1.032760138,-3.010170371,30.92833459,2.685332675,-4.713089128,0
-26.26484275,16.59559002,-3.068592582,11.3659242,25.11307043,-8.611698824,0
6.408705887,-13.693185,-0.553104623,-21.95955381,18.72021251,0.149185916,0
-15.32413548,3.99068975,2.441978057,53.79861984,27.56612308,3.028931529,0
10.9539093,19.44994387,-7.013442203,27.82955479,-43.87337477,-3.181332415,0
18.81821137,2.101672358,6.21064067,-71.7796571,-31.51551367,23.64234955,0
-10.74755188,8.921566432,3.621434375,52.14662814,-9.343535233,-2.706245972,0
91.9189904,-23.18775575,-2.964295774,19.00376782,-10.73027084,-7.613644756,0
3.257950802,-35.81196428,-1.73007925,2.140203173,23.04646422,-4.805910045,0
-27.20517316,-17.02512159,6.139757875,28.72976907,30.67815893,-31.6010693,0
22.88372575,22.0508742,2.124814766,11.76074861,-3.391369497,-4.416245146,1
25.20498627,-4.995384301,-0.587104669,-76.10392505,11.99233218,22.47289579,0
-25.64473712,-8.687668003,2.848459078,-27.47630782,51.76280293,-1.396344246,0
27.93031816,7.836508384,-1.527025953,-21.02580586,3.046962043,-6.001310745,0
11.79384492,5.879673934,1.252866939,-12.30794405,14.9868591,-8.012856939,0
24.10299395,15.02109665,1.043995773,14.91272744,-3.706986733,-11.05493866,0
-25.58706186,-6.703724391,-8.761022838,9.744883019,-4.71274114,8.385091314,0
52.16639468,0.846333789,-6.844434784,-15.20108345,-20.15921939,17.84181893,0
1.75968253,21.54871863,5.215925835,-87.66017781,8.042140954,-11.6632061,1
5.878437864,-9.959514171,6.498923719,-18.39276525,-15.21441082,-4.488040778,0
-20.63515259,9.345407795,4.188837027,5.291028387,33.25901649,-4.530432941,0
74.9765999,-16.88848698,2.002946376,-18.98375692,16.69754213,8.435138643,0
15.48705948,4.600815969,5.84264348,-23.42323651,8.858960982,4.714842345,0
9.984424712,-4.10238995,1.69295128,29.36134354,-26.47233197,4.651204844,0
68.7098069,-9.61013866,4.414925051,-66.47932538,-40.44177956,-4.809555088,1
7.301113784,42.12145872,6.891144946,-16.74832685,6.7590075,-21.47423713,0
-16.28541785,-0.621827771,5.050436542,-99.8707404,9.061344076,-4.381157295,1
4.886170887,-39.875377,3.810686845,18.34057462,-12.99510097,-32.8956258,0
-35.00991902,3.044084334,-9.312698904,27.38006753,6.468536796,-30.7171391,0
2.130493306,21.60707427,-2.305627411,2.79631098,-6.461342234,-20.64452573,0
9.753931709,2.216863639,7.749988087,7.087093579,-10.46081396,-1.341120888,1
19.0427333,-29.32698224,-3.494391645,-13.91821162,8.077761367,-4.547090893,0
-5.451831806,18.30332017,-2.402446174,53.83823785,-24.36563537,-14.44525949,0
7.039886752,24.10790514,2.106955773,8.170263964,35.07165729,11.56777169,0
-10.24231765,-2.438263054,7.163633516,41.08550504,5.701733534,22.99619257,0
6.086956308,13.98662704,0.209433148,-54.21873727,4.814270286,7.20765697,0
7.533855276,-33.38652573,5.693392909,18.20843024,-20.18244249,-12.51269616,0
-28.24541011,9.894323018,6.883511781,80.72032271,12.83901482,16.03202907,1
5.573147541,10.02854191,5.926300884,11.13528532,-69.38710244,11.89318047,0
-10.49302873,22.99738972,-0.011629559,46.01674535,23.26367099,-8.148009913,1
-26.77505209,-33.42862594,-0.879281217,70.60358496,24.13706262,-6.546742236,0
75.38294377,-11.95445937,-3.413992921,20.65048926,-30.43973609,-5.083462838,0
4.389938618,-33.5327148,4.217078643,14.67727296,14.07042534,-0.897942613,1
3.768083007,-4.645714564,-5.017496384,18.30535865,-5.827272678,-24.09859807,0
-18.74548211,-13.62623597,5.239557504,-15.88631607,-23.00476131,-11.08857504,0
-2.962801297,-15.71847648,8.319538163,-4.430041525,-15.17332656,-16.38572634,0
-7.962255285,14.1472181,5.86095639,-54.57171188,-27.02125215,14.2266515,1
-13.90887663,-9.235889012,-2.206600042,64.22896893,-2.668991756,-14.44641405,0
-26.09278014,-11.04170218,-5.424852035,79.31273951,28.24287048,24.05701573,0
47.66873375,-22.04246551,-4.291379389,32.02759997,-23.81607855,4.260673747,0
-5.253869964,7.139402542,6.998929443,-45.09153527,-24.61878471,5.431999738,0
18.51418915,-28.26602797,9.011989466,-9.223531231,-46.72755143,12.66259095,0
6.229844667,-1.719121222,1.538622374,-4.150288638,0.728876426,16.30480982,0
27.91491684,-21.69239527,1.899860367,-45.50530109,16.39046524,27.93839289,0
96.52386778,-41.29849602,-1.17652775,63.17749809,-7.583513438,-9.7319498,0
-1.743315917,-2.263646846,-1.142933638,31.08202265,-34.05390917,0.716329335,0
-5.002644726,-13.76515675,3.640830178,22.96725801,28.10952181,-14.9133438,0
59.5211295,2.874822124,-1.224162486,-13.71932817,-24.13320683,-3.658651166,1
14.74971985,-13.9604713,-7.259580174,48.47178847,3.536475281,-1.340856276,0
-25.45009701,-8.650681895,5.000097751,43.80903672,17.28177719,-5.322601284,0
-18.99128782,4.466643826,-0.842390234,-6.944643398,32.78290425,20.10480109,0
18.89266396,11.65965221,-0.249795242,-38.02512089,17.62327736,0.564292378,0
5.40818512,5.358179211,5.485721928,-13.07098658,3.190654167,1.177435983,0
-15.31872048,-23.39588405,1.564526423,-3.460368557,5.421450422,11.45257556,1
25.34043379,-8.924497011,1.288449084,51.62161456,-13.23592632,3.635023947,1
31.44039524,0.186467674,-0.85248505,-44.01272024,-2.3326695,-17.99440632,1
73.17354815,-33.66661411,-1.470632246,38.2360214,-14.19165376,-0.330323583,0
-66.17112138,-10.81486464,3.088330749,26.14332905,17.34725761,20.57214103,0
64.35847518,-23.97211834,5.984820308,-30.11998503,-13.37635608,3.876141047,0
-50.41071499,2.9594194,-3.49470895,-34.31967799,-8.007468491,9.936214385,0
-25.42581842,-12.05809159,5.369534806,11.21597423,7.613241252,-6.211896065,0
36.22630578,-4.885869393,-7.312745588,-13.87718284,-11.08453006,-11.82424561,1
1.814193246,1.256872168,-15.83927284,83.44688254,-7.027342027,-6.357755644,0
-5.079076005,-28.77216949,0.761560131,-8.545905776,14.85471641,-11.50531685,1
-9.959285978,-27.39356136,10.229752,-2.444978399,-14.33067458,-22.22226687,0
-1.054389432,-21.32620663,4.998391109,2.926937462,-4.318964214,11.77950195,0
33.02193612,5.118618852,6.985038862,-13.8023592,7.310162236,-12.49443149,0
60.13793982,24.59616621,-8.090349664,-56.5534288,4.069090991,-36.8973453,0
47.44396016,-23.0598815,-2.582844112,13.08150397,-20.98341553,1.732568298,0
41.78011753,-14.10773216,-1.82790246,21.0424253,-15.36716347,-13.05666773,1
20.56508243,-0.605672931,-2.315609843,34.49294353,-14.89388832,-6.516967687,0
4.443661424,-21.49415818,-3.34961605,0.949087434,18.29937863,-17.05470931,0
39.06096409,10.9521876,-8.343190543,17.4197922,-2.242259306,13.02082806,0
29.78379246,-6.656893359,-7.822951427,-44.25523832,29.47565745,13.36827109,0
-16.69466839,36.19484449,-3.592147986,1.337956608,-19.86517318,11.37979689,1
